activity_id,event_id,event_type,event_subtype,semantic_event_type_candidate,semantic_recovery_interpretation,start_elapsed_sec,end_elapsed_sec,duration_sec,start_route_dist_m,end_route_dist_m,on_route_ratio,off_route_ratio,max_offset_m,confidence,event_role,excluded_from_chain,terminal_artifact,route_issue_event,off_route_event,navigation_uncertainty_event,rejoin_candidate_event,source_file
48_1,38,short_pause,micro_pause,short_pause_candidate,possible_recovery,8076.0,8096.0,20.0,3092.0,3092.0,1.0,0.0,0.7431070441319921,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv
48_1,40,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,9110.0,9125.0,15.0,3965.0,3965.0,1.0,0.0,3.245677261506408,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv
48_1,41,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,9127.0,9150.0,23.0,3966.0,3966.0,1.0,0.0,3.1767836653104173,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv
48_1,42,terminal_artifact,endpoint_artifact,terminal_artifact,terminal_artifact,9464.0,11567.0,2103.0,4187.392949094119,,0.0640486208508648,0.9359513791491352,112.81561349768948,0.9,TERMINAL_ARTIFACT_EXCLUDED,True,True,False,False,False,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv
6_1,1,off_route_detour,off_route_detour_or_rejoin_candidate,off_route_detour,off_route_event,830.0,919.0,89.0,,,0.0,1.0,61.82334481600952,0.7,REJOIN_CANDIDATE,False,False,True,True,True,True,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\6_1\qixing_lengshuikeng_6_1_ib3c_behavior_events.csv
6_1,2,terminal_artifact,endpoint_artifact,terminal_artifact,terminal_artifact,5590.0,11950.0,6360.0,,,0.0,1.0,112.53885531339309,0.9,TERMINAL_ARTIFACT_EXCLUDED,True,True,False,False,False,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\6_1\qixing_lengshuikeng_6_1_ib3c_behavior_events.csv
8_1,9,facility_rest,near_facility_or_rest_poi,facility_rest,facility_rest_with_hr_drop,3395.0,3532.0,137.0,2097.0,2097.0,1.0,0.0,3.89655028340126,0.75,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\8_1\qixing_lengshuikeng_8_1_ib3c_behavior_events.csv
8_1,10,short_pause,micro_pause,recovery_candidate,possible_recovery,3538.0,3568.0,30.0,2099.0,2099.0,1.0,0.0,2.255940841027672,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\8_1\qixing_lengshuikeng_8_1_ib3c_behavior_events.csv
8_1,11,short_pause,micro_pause,recovery_candidate,possible_recovery,3577.0,3619.0,42.0,2099.0,2099.0,1.0,0.0,1.7294404143770763,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\8_1\qixing_lengshuikeng_8_1_ib3c_behavior_events.csv
8_1,12,facility_rest,near_facility_or_rest_poi,facility_rest,facility_rest_with_hr_drop,3621.0,3698.0,77.0,2098.0,2098.0,1.0,0.0,2.270438829503986,0.75,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\8_1\qixing_lengshuikeng_8_1_ib3c_behavior_events.csv
8_1,13,facility_rest,near_facility_or_rest_poi,facility_rest,facility_rest_without_hr_drop,3700.0,3835.0,135.0,2097.0,2097.0,1.0,0.0,2.518705728754184,0.75,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\8_1\qixing_lengshuikeng_8_1_ib3c_behavior_events.csv
8_1,14,short_pause,micro_pause,recovery_candidate,possible_recovery,3840.0,3885.0,45.0,2097.0,2097.0,1.0,0.0,3.775025099328727,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\8_1\qixing_lengshuikeng_8_1_ib3c_behavior_events.csv
8_1,16,terminal_artifact,endpoint_artifact,terminal_artifact,terminal_artifact,6467.0,8413.0,1946.0,4185.0,,0.0086513994910941,0.9913486005089058,118.76457611324112,0.9,TERMINAL_ARTIFACT_EXCLUDED,True,True,False,False,False,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\8_1\qixing_lengshuikeng_8_1_ib3c_behavior_events.csv
9_1,1,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,1.0,17.0,16.0,0.0,0.0,1.0,0.0,3.0545730591255347,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\9_1\qixing_lengshuikeng_9_1_ib3c_behavior_events.csv
9_1,6,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,4386.0,4401.0,15.0,2590.0,2590.0,1.0,0.0,5.773514545386506,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\9_1\qixing_lengshuikeng_9_1_ib3c_behavior_events.csv
9_1,7,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,4403.0,4427.0,24.0,2591.0,2591.0,1.0,0.0,4.679556442855993,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\9_1\qixing_lengshuikeng_9_1_ib3c_behavior_events.csv
9_1,8,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,4568.0,4583.0,15.0,2659.0,2659.0,1.0,0.0,6.242928500414995,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\9_1\qixing_lengshuikeng_9_1_ib3c_behavior_events.csv
9_1,9,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,4854.0,4872.0,18.0,2797.0,2797.0,1.0,0.0,3.741185766767813,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\9_1\qixing_lengshuikeng_9_1_ib3c_behavior_events.csv
9_1,10,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,4940.0,4957.0,17.0,2814.0,2814.0,1.0,0.0,6.293355327043791,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\9_1\qixing_lengshuikeng_9_1_ib3c_behavior_events.csv
9_1,11,short_pause,micro_pause,short_pause_candidate,possible_recovery,5910.0,5927.0,17.0,3773.0,3773.0,1.0,0.0,0.6255526267089632,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\9_1\qixing_lengshuikeng_9_1_ib3c_behavior_events.csv
9_1,12,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,6601.0,6627.0,26.0,4187.392949094119,4187.392949094119,1.0,0.0,12.923022873974633,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\9_1\qixing_lengshuikeng_9_1_ib3c_behavior_events.csv
9_1,13,terminal_artifact,endpoint_artifact,terminal_artifact,terminal_artifact,6652.0,8642.0,1990.0,,,0.0,1.0,118.64897590133376,0.9,TERMINAL_ARTIFACT_EXCLUDED,True,True,False,False,False,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\9_1\qixing_lengshuikeng_9_1_ib3c_behavior_events.csv
