schema_version,output_case,case_id,activity_id,activity_start_time_utc,activity_end_time_utc,target_variable,value_numeric,value_text,source_type,context_type,confidence,method,lookback_days,lookahead_days,lookaround_days,sample_count,neighbor_station_distance_m,source_station_ids,source_station_names,source_dataset_codes,source_observation_start_time_utc,source_observation_end_time_utc,direct_observation,inferred_or_climatology,missing_value_preserved,zero_fallback_used,thci_scoring_authorized,radar_scoring_authorized,final_hiking_risk_scoring_authorized,authorization_reason,codis_merge_applied,codis_selected_station_id,codis_selected_station_name,codis_selected_station_role,codis_selected_station_priority,codis_aggregation,codis_window_pad_hours,codis_value_column
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_45_1,2024-08-25T00:06:25+00:00,2024-08-25T02:06:35+00:00,visibility_m,,,UNAVAILABLE,MISSING,0.0,"no direct, +/- 7 day same-hour, neighboring-station, or climatology evidence available",7,7,7,0,,,,,,,False,False,True,False,False,False,False,Evidence prototype only; no scoring authorization.,False,,,,,,,
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_45_1,2024-08-25T00:06:25+00:00,2024-08-25T02:06:35+00:00,uv_index,11,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=max; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,8,,466910,鞍部,CODiS.HistoricalHourly,2024-08-24T22:00:00+00:00,2024-08-25T05:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,max,3,uvi
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_45_1,2024-08-25T00:06:25+00:00,2024-08-25T02:06:35+00:00,weather,,,UNAVAILABLE,MISSING,0.0,"no direct, +/- 7 day same-hour, neighboring-station, or climatology evidence available",7,7,7,0,,,,,,,False,False,True,False,False,False,False,Evidence prototype only; no scoring authorization.,False,,,,,,,
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_46_1,2024-08-26T00:45:41+00:00,2024-08-26T03:37:11+00:00,precipitation_mm,0,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=sum; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,9,,466910,鞍部,CODiS.HistoricalHourly,2024-08-25T22:00:00+00:00,2024-08-26T06:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,sum,3,precipitation_mm
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_46_1,2024-08-26T00:45:41+00:00,2024-08-26T03:37:11+00:00,precipitation_10min_mm,,,UNAVAILABLE,MISSING,0.0,"no direct, +/- 7 day same-hour, neighboring-station, or climatology evidence available",7,7,7,0,,,,,,,False,False,True,False,False,False,False,Evidence prototype only; no scoring authorization.,False,,,,,,,
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_46_1,2024-08-26T00:45:41+00:00,2024-08-26T03:37:11+00:00,precipitation_1hr_mm,,,UNAVAILABLE,MISSING,0.0,"no direct, +/- 7 day same-hour, neighboring-station, or climatology evidence available",7,7,7,0,,,,,,,False,False,True,False,False,False,False,Evidence prototype only; no scoring authorization.,False,,,,,,,
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_46_1,2024-08-26T00:45:41+00:00,2024-08-26T03:37:11+00:00,temperature_c,23.855556,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=mean; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,9,,466910,鞍部,CODiS.HistoricalHourly,2024-08-25T22:00:00+00:00,2024-08-26T06:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,mean,3,temperature_c
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_46_1,2024-08-26T00:45:41+00:00,2024-08-26T03:37:11+00:00,relative_humidity_pct,89.666667,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=mean; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,9,,466910,鞍部,CODiS.HistoricalHourly,2024-08-25T22:00:00+00:00,2024-08-26T06:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,mean,3,relative_humidity_pct
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_46_1,2024-08-26T00:45:41+00:00,2024-08-26T03:37:11+00:00,pressure_hpa,917.088889,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=mean; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,9,,466910,鞍部,CODiS.HistoricalHourly,2024-08-25T22:00:00+00:00,2024-08-26T06:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,mean,3,station_pressure_hpa
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_46_1,2024-08-26T00:45:41+00:00,2024-08-26T03:37:11+00:00,wind_speed_ms,3.055556,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=mean; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,9,,466910,鞍部,CODiS.HistoricalHourly,2024-08-25T22:00:00+00:00,2024-08-26T06:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,mean,3,wind_speed_mps
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_46_1,2024-08-26T00:45:41+00:00,2024-08-26T03:37:11+00:00,wind_direction_deg,354.208356,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=circular_mean_deg; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,9,,466910,鞍部,CODiS.HistoricalHourly,2024-08-25T22:00:00+00:00,2024-08-26T06:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,circular_mean_deg,3,wind_direction_deg
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_46_1,2024-08-26T00:45:41+00:00,2024-08-26T03:37:11+00:00,wind_gust_ms,7.4,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=max; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,9,,466910,鞍部,CODiS.HistoricalHourly,2024-08-25T22:00:00+00:00,2024-08-26T06:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,max,3,wind_gust_mps
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_46_1,2024-08-26T00:45:41+00:00,2024-08-26T03:37:11+00:00,sunshine_duration_min,294,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=sum_x60; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,9,,466910,鞍部,CODiS.HistoricalHourly,2024-08-25T22:00:00+00:00,2024-08-26T06:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,sum_x60,3,sunshine_hour
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_46_1,2024-08-26T00:45:41+00:00,2024-08-26T03:37:11+00:00,visibility_m,,,UNAVAILABLE,MISSING,0.0,"no direct, +/- 7 day same-hour, neighboring-station, or climatology evidence available",7,7,7,0,,,,,,,False,False,True,False,False,False,False,Evidence prototype only; no scoring authorization.,False,,,,,,,
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_46_1,2024-08-26T00:45:41+00:00,2024-08-26T03:37:11+00:00,uv_index,8,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=max; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,9,,466910,鞍部,CODiS.HistoricalHourly,2024-08-25T22:00:00+00:00,2024-08-26T06:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,max,3,uvi
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_46_1,2024-08-26T00:45:41+00:00,2024-08-26T03:37:11+00:00,weather,,,UNAVAILABLE,MISSING,0.0,"no direct, +/- 7 day same-hour, neighboring-station, or climatology evidence available",7,7,7,0,,,,,,,False,False,True,False,False,False,False,Evidence prototype only; no scoring authorization.,False,,,,,,,
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_48_1,2024-08-19T00:42:09+00:00,2024-08-19T03:54:56+00:00,precipitation_mm,0,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=sum; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,9,,466910,鞍部,CODiS.HistoricalHourly,2024-08-18T22:00:00+00:00,2024-08-19T06:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,sum,3,precipitation_mm
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_48_1,2024-08-19T00:42:09+00:00,2024-08-19T03:54:56+00:00,precipitation_10min_mm,,,UNAVAILABLE,MISSING,0.0,"no direct, +/- 7 day same-hour, neighboring-station, or climatology evidence available",7,7,7,0,,,,,,,False,False,True,False,False,False,False,Evidence prototype only; no scoring authorization.,False,,,,,,,
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_48_1,2024-08-19T00:42:09+00:00,2024-08-19T03:54:56+00:00,precipitation_1hr_mm,,,UNAVAILABLE,MISSING,0.0,"no direct, +/- 7 day same-hour, neighboring-station, or climatology evidence available",7,7,7,0,,,,,,,False,False,True,False,False,False,False,Evidence prototype only; no scoring authorization.,False,,,,,,,
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_48_1,2024-08-19T00:42:09+00:00,2024-08-19T03:54:56+00:00,temperature_c,23.188889,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=mean; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,9,,466910,鞍部,CODiS.HistoricalHourly,2024-08-18T22:00:00+00:00,2024-08-19T06:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,mean,3,temperature_c
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_48_1,2024-08-19T00:42:09+00:00,2024-08-19T03:54:56+00:00,relative_humidity_pct,95.444444,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=mean; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,9,,466910,鞍部,CODiS.HistoricalHourly,2024-08-18T22:00:00+00:00,2024-08-19T06:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,mean,3,relative_humidity_pct
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_48_1,2024-08-19T00:42:09+00:00,2024-08-19T03:54:56+00:00,pressure_hpa,915.977778,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=mean; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,9,,466910,鞍部,CODiS.HistoricalHourly,2024-08-18T22:00:00+00:00,2024-08-19T06:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,mean,3,station_pressure_hpa
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_48_1,2024-08-19T00:42:09+00:00,2024-08-19T03:54:56+00:00,wind_speed_ms,2.1,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=mean; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,9,,466910,鞍部,CODiS.HistoricalHourly,2024-08-18T22:00:00+00:00,2024-08-19T06:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,mean,3,wind_speed_mps
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_48_1,2024-08-19T00:42:09+00:00,2024-08-19T03:54:56+00:00,wind_direction_deg,39.330879,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=circular_mean_deg; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,9,,466910,鞍部,CODiS.HistoricalHourly,2024-08-18T22:00:00+00:00,2024-08-19T06:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,circular_mean_deg,3,wind_direction_deg
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_48_1,2024-08-19T00:42:09+00:00,2024-08-19T03:54:56+00:00,wind_gust_ms,11.4,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=max; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,9,,466910,鞍部,CODiS.HistoricalHourly,2024-08-18T22:00:00+00:00,2024-08-19T06:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,max,3,wind_gust_mps
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_48_1,2024-08-19T00:42:09+00:00,2024-08-19T03:54:56+00:00,sunshine_duration_min,36,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=sum_x60; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,9,,466910,鞍部,CODiS.HistoricalHourly,2024-08-18T22:00:00+00:00,2024-08-19T06:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,sum_x60,3,sunshine_hour
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_48_1,2024-08-19T00:42:09+00:00,2024-08-19T03:54:56+00:00,visibility_m,,,UNAVAILABLE,MISSING,0.0,"no direct, +/- 7 day same-hour, neighboring-station, or climatology evidence available",7,7,7,0,,,,,,,False,False,True,False,False,False,False,Evidence prototype only; no scoring authorization.,False,,,,,,,
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_48_1,2024-08-19T00:42:09+00:00,2024-08-19T03:54:56+00:00,uv_index,6,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=max; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,9,,466910,鞍部,CODiS.HistoricalHourly,2024-08-18T22:00:00+00:00,2024-08-19T06:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,max,3,uvi
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_48_1,2024-08-19T00:42:09+00:00,2024-08-19T03:54:56+00:00,weather,,,UNAVAILABLE,MISSING,0.0,"no direct, +/- 7 day same-hour, neighboring-station, or climatology evidence available",7,7,7,0,,,,,,,False,False,True,False,False,False,False,Evidence prototype only; no scoring authorization.,False,,,,,,,
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_6_1,2024-07-22T01:28:43+00:00,2024-07-22T04:47:53+00:00,precipitation_mm,0,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=sum; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,9,,466910,鞍部,CODiS.HistoricalHourly,2024-07-21T23:00:00+00:00,2024-07-22T07:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,sum,3,precipitation_mm
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_6_1,2024-07-22T01:28:43+00:00,2024-07-22T04:47:53+00:00,precipitation_10min_mm,,,UNAVAILABLE,MISSING,0.0,"no direct, +/- 7 day same-hour, neighboring-station, or climatology evidence available",7,7,7,0,,,,,,,False,False,True,False,False,False,False,Evidence prototype only; no scoring authorization.,False,,,,,,,
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_6_1,2024-07-22T01:28:43+00:00,2024-07-22T04:47:53+00:00,precipitation_1hr_mm,,,UNAVAILABLE,MISSING,0.0,"no direct, +/- 7 day same-hour, neighboring-station, or climatology evidence available",7,7,7,0,,,,,,,False,False,True,False,False,False,False,Evidence prototype only; no scoring authorization.,False,,,,,,,
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_6_1,2024-07-22T01:28:43+00:00,2024-07-22T04:47:53+00:00,temperature_c,25.833333,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=mean; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,9,,466910,鞍部,CODiS.HistoricalHourly,2024-07-21T23:00:00+00:00,2024-07-22T07:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,mean,3,temperature_c
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_6_1,2024-07-22T01:28:43+00:00,2024-07-22T04:47:53+00:00,relative_humidity_pct,87.555556,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=mean; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,9,,466910,鞍部,CODiS.HistoricalHourly,2024-07-21T23:00:00+00:00,2024-07-22T07:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,mean,3,relative_humidity_pct
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_6_1,2024-07-22T01:28:43+00:00,2024-07-22T04:47:53+00:00,pressure_hpa,916.611111,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=mean; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,9,,466910,鞍部,CODiS.HistoricalHourly,2024-07-21T23:00:00+00:00,2024-07-22T07:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,mean,3,station_pressure_hpa
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_6_1,2024-07-22T01:28:43+00:00,2024-07-22T04:47:53+00:00,wind_speed_ms,2.511111,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=mean; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,9,,466910,鞍部,CODiS.HistoricalHourly,2024-07-21T23:00:00+00:00,2024-07-22T07:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,mean,3,wind_speed_mps
