route_distance_m,dist_m,lat,lon,osm_highway,osm_surface,surface_class,route_semantic_class,osm_is_steps,slope_pct,slope_window_nlsc,near_shelter,dist_shelter_m,near_guidepost,dist_guidepost_m,near_peak,dist_peak_m,near_trailhead,dist_trailhead_m,near_waterway,dist_waterway_m,near_bench,dist_bench_m,near_picnic_table,dist_picnic_table_m,source_route_distance_m,surface_type,surface_label,slope_pct_raw,slope_pct_plot,slope_source,slope_method,surface_method,activity_id_short_x,behavior_window_start_m,activity_id_short_y,behavior_window_end_m,source_window_row_count,point_count,route_phase,speed_mps_median,speed_mps_p25,speed_mps_p75,low_speed_ratio_mean,low_speed_ratio_median,stopped_ratio_mean,stopped_ratio_median,heart_rate_bpm_median,heart_rate_bpm_p25,heart_rate_bpm_p75,route_load_context_band,calibrated_slope_pct_median_behavior,ib2_terrain_evidence_median,ib2_effort_evidence_median,ib2_exposure_evidence_median,near_steps_ratio,near_guidepost_ratio,near_shelter_ratio,near_waterway_ratio,near_cliff_ratio,near_road_ratio,osm_exposure_types,window_qa_flags,interpretation_boundary,behavior_grain_note,activity_count,event_types_at_marker_m,event_labels_at_marker_m,shelter_context_zone_id,profile_interpretation_boundary
3323,3323.0,25.16529511753624,121.55887528422608,service,concrete,paved_concrete,service_road,0,-2.439024390253053,0.2,0,95.20607832764917,1,14.313448392301495,0,123.20923302286808,0,457.4291683133621,0,377.86975481874777,0,251.35944192631155,0,66.05565488989618,3323.0,road,道路 road,-2.439024390253053,-2.439024390253053,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,3300,44_1,3350.0,1.0,32.0,UNKNOWN,1.523439,1.523439,1.523439,0.21875,0.21875,0.0,0.0,170.5,170.5,170.5,LOWER_ROUTE_LOAD_EVIDENCE,-3.303,0.5,0.0,0.0,0.0,0.59375,0.0,0.0,0.0,1.0,guidepost|road,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
3324,3324.0,25.165291490059897,121.55888436886588,service,concrete,paved_concrete,service_road,0,-2.439024390241684,0.2,0,94.21877875923194,1,13.348232745221326,0,122.210770914408,0,456.61859466134456,0,377.1874364975765,0,251.6758308670188,0,65.06628149579626,3324.0,road,道路 road,-2.439024390241684,-2.439024390241684,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,3300,44_1,3350.0,1.0,32.0,UNKNOWN,1.523439,1.523439,1.523439,0.21875,0.21875,0.0,0.0,170.5,170.5,170.5,LOWER_ROUTE_LOAD_EVIDENCE,-3.303,0.5,0.0,0.0,0.0,0.59375,0.0,0.0,0.0,1.0,guidepost|road,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
3325,3325.0,25.16528786258296,121.5588934535052,service,concrete,paved_concrete,service_road,0,-2.9268590415426843,0.2,0,93.2317499065282,1,12.388536228398207,0,121.2123341584113,0,455.8087734506757,0,376.50653765188406,0,251.99579091800783,0,64.07723801825843,3325.0,road,道路 road,-2.9268590415426843,-2.439024390241684,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,3300,44_1,3350.0,1.0,32.0,UNKNOWN,1.523439,1.523439,1.523439,0.21875,0.21875,0.0,0.0,170.5,170.5,170.5,LOWER_ROUTE_LOAD_EVIDENCE,-3.303,0.5,0.0,0.0,0.0,0.59375,0.0,0.0,0.0,1.0,guidepost|road,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
3326,3326.0,25.165284235105453,121.55890253814404,service,concrete,paved_concrete,service_road,0,-2.926859041531316,0.2,0,92.24500046276113,1,11.435748439326993,0,120.2139233899364,0,454.9997087008504,0,375.82706599799513,0,252.31930849435687,0,63.088539977381295,3326.0,road,道路 road,-2.926859041531316,-2.439024390253053,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,3300,44_1,3350.0,1.0,32.0,UNKNOWN,1.523439,1.523439,1.523439,0.21875,0.21875,0.0,0.0,170.5,170.5,170.5,LOWER_ROUTE_LOAD_EVIDENCE,-3.303,0.5,0.0,0.0,0.0,0.59375,0.0,0.0,0.0,1.0,guidepost|road,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
3327,3327.0,25.16528060762736,121.55891162278232,service,concrete,paved_concrete,service_road,0,-2.9268590415426843,0.2,0,91.25853949338902,1,10.491751754387,0,119.21553926350636,0,454.1914044576925,0,375.14902929438233,0,252.6463699257152,0,62.100203873071095,3327.0,road,道路 road,-2.9268590415426843,-2.926859041531316,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,3300,44_1,3350.0,1.0,32.0,UNKNOWN,1.523439,1.523439,1.523439,0.21875,0.21875,0.0,0.0,170.5,170.5,170.5,LOWER_ROUTE_LOAD_EVIDENCE,-3.303,0.5,0.0,0.0,0.0,0.59375,0.0,0.0,0.0,1.0,guidepost|road,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
3328,3328.0,25.165276980148672,121.55892070742009,service,concrete,paved_concrete,service_road,0,-2.439024390241684,0.2,0,90.27237645289584,1,9.559150975533232,0,118.2171824518085,0,453.3838647858171,0,374.47243533265487,0,252.97696146964168,0,61.11224726365224,3328.0,road,道路 road,-2.439024390241684,-2.9268590415426843,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,3300,44_1,3350.0,1.0,32.0,UNKNOWN,1.523439,1.523439,1.523439,0.21875,0.21875,0.0,0.0,170.5,170.5,170.5,LOWER_ROUTE_LOAD_EVIDENCE,-3.303,0.5,0.0,0.0,0.0,0.59375,0.0,0.0,0.0,1.0,guidepost|road,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
3329,3329.0,25.16527335266941,121.55892979205736,service,concrete,paved_concrete,service_road,0,-2.439024390241684,0.2,0,89.28652121345482,1,8.641636411947106,0,117.21885365321984,0,452.57709377785466,0,373.7972919468858,0,253.3110693054813,0,60.124688857111984,3329.0,road,道路 road,-2.439024390241684,-2.9268590415426843,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,3300,44_1,3350.0,1.0,32.0,UNKNOWN,1.523439,1.523439,1.523439,0.21875,0.21875,0.0,0.0,170.5,170.5,170.5,LOWER_ROUTE_LOAD_EVIDENCE,-3.303,0.5,0.0,0.0,0.0,0.59375,0.0,0.0,0.0,1.0,guidepost|road,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
3330,3330.0,25.165269725189567,121.55893887669411,service,concrete,paved_concrete,service_road,0,-3.9023794779041054,0.2,0,88.30098408419045,1,7.744571799878164,0,116.22055358902364,0,451.7710955522813,0,373.1236070120431,0,253.64867953680383,0,59.13754860165743,3330.0,road,道路 road,-3.9023794779041054,-3.9023794778927368,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,3300,44_1,3350.0,1.0,32.0,UNKNOWN,1.523439,1.523439,1.523439,0.21875,0.21875,0.0,0.0,170.5,170.5,170.5,LOWER_ROUTE_LOAD_EVIDENCE,-3.303,0.5,0.0,0.0,0.0,0.59375,0.0,0.0,0.0,1.0,guidepost|road,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
3331,3331.0,25.165266097709136,121.55894796133036,service,concrete,paved_concrete,service_road,0,-3.9023794778927368,0.2,0,87.31577583936004,1,6.875965741143316,0,115.22228300884244,0,450.96587425465736,0,372.4513884438416,0,253.98977819650665,0,58.15084779507478,3331.0,road,道路 road,-3.9023794778927368,-3.9023794779041054,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,3300,44_1,3350.0,1.0,32.0,UNKNOWN,1.523439,1.523439,1.523439,0.21875,0.21875,0.0,0.0,170.5,170.5,170.5,LOWER_ROUTE_LOAD_EVIDENCE,-3.303,0.5,0.0,0.0,0.0,0.59375,0.0,0.0,0.0,1.0,guidepost|road,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
3332,3332.0,25.16526247022812,121.55895704596608,service,concrete,paved_concrete,service_road,0,-5.365883431784368,0.2,0,86.33090773355705,1,6.048092042551161,0,114.22404268070336,0,450.1614340494935,0,371.7806441921418,0,254.33435125193392,0,57.16460918821489,3332.0,road,道路 road,-5.365883431784368,-5.365883431784368,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,3300,44_1,3350.0,1.0,32.0,UNKNOWN,1.523439,1.523439,1.523439,0.21875,0.21875,0.0,0.0,170.5,170.5,170.5,LOWER_ROUTE_LOAD_EVIDENCE,-3.303,0.5,0.0,0.0,0.0,0.59375,0.0,0.0,0.0,1.0,guidepost|road,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
3333,3333.0,25.16525884274652,121.55896613060128,service,concrete,paved_concrete,service_road,0,-5.365883431784368,0.2,0,85.34639154728562,1,5.280144870720107,0,113.22583340988616,0,449.3577791364948,0,371.1113822552372,0,254.6823845981422,0,56.17885712816596,3333.0,road,道路 road,-5.365883431784368,-5.365883431784368,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,3300,44_1,3350.0,1.0,32.0,UNKNOWN,1.523439,1.523439,1.523439,0.21875,0.21875,0.0,0.0,170.5,170.5,170.5,LOWER_ROUTE_LOAD_EVIDENCE,-3.303,0.5,0.0,0.0,0.0,0.59375,0.0,0.0,0.0,1.0,guidepost|road,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
3334,3334.0,25.16525521526435,121.558975215236,service,concrete,paved_concrete,service_road,0,-6.341403868134421,0.2,0,84.36223959840561,1,4.602221457550457,0,112.2276560221081,0,448.5549137343007,0,370.4436106653524,0,255.0338640696569,0,55.19361768088927,3334.0,road,道路 road,-6.341403868134421,-5.8535692168447895,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,3300,44_1,3350.0,1.0,32.0,UNKNOWN,1.523439,1.523439,1.523439,0.21875,0.21875,0.0,0.0,170.5,170.5,170.5,LOWER_ROUTE_LOAD_EVIDENCE,-3.303,0.5,0.0,0.0,0.0,0.59375,0.0,0.0,0.0,1.0,guidepost|road,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
3335,3335.0,25.165251587781583,121.55898429987018,service,concrete,paved_concrete,service_road,0,-6.34140386814579,0.2,0,83.3784647852058,1,4.059674228445131,0,111.2295113764666,0,447.75284208958783,0,369.77733749593136,0,255.3887754395429,0,54.20891879753515,3335.0,road,道路 road,-6.34140386814579,-6.341403868134421,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,3300,44_1,3350.0,1.0,32.0,UNKNOWN,1.523439,1.523439,1.523439,0.21875,0.21875,0.0,0.0,170.5,170.5,170.5,LOWER_ROUTE_LOAD_EVIDENCE,-3.303,0.5,0.0,0.0,0.0,0.59375,0.0,0.0,0.0,1.0,guidepost|road,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
3336,3336.0,25.16524796029824,121.55899338450384,service,concrete,paved_concrete,service_road,0,-5.8535692168447895,0.2,0,82.39508061621311,1,3.712339874394529,0,110.23140036218275,0,446.9515684756846,0,369.1125708613624,0,255.74710441973207,0,53.22479048032627,3336.0,road,道路 road,-5.8535692168447895,-6.34140386814579,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,3300,44_1,3350.0,1.0,32.0,UNKNOWN,1.523439,1.523439,1.523439,0.21875,0.21875,0.0,0.0,170.5,170.5,170.5,LOWER_ROUTE_LOAD_EVIDENCE,-3.303,0.5,0.0,0.0,0.0,0.59375,0.0,0.0,0.0,1.0,guidepost|road,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
3337,3337.0,25.165243977801765,121.55900205792952,footway,sett,paved_stone,footway,0,-8.292593607086474,0.2,0,81.44362522650769,1,3.563421185619444,0,109.25873129743762,0,446.2004187917054,0,368.50344653677047,0,256.05172285777746,0,52.25347281424345,3337.0,footway,步道 footway,-8.292593607086474,-7.804907822026053,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,3300,44_1,3350.0,1.0,32.0,UNKNOWN,1.523439,1.523439,1.523439,0.21875,0.21875,0.0,0.0,170.5,170.5,170.5,LOWER_ROUTE_LOAD_EVIDENCE,-3.303,0.5,0.0,0.0,0.0,0.59375,0.0,0.0,0.0,1.0,guidepost|road,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
3338,3338.0,25.16523553043966,121.55900555974569,footway,sett,paved_stone,footway,0,-8.292593607086474,0.2,0,80.89342117945245,1,2.963937720922272,0,108.60845266011512,0,446.0711250103187,0,368.5772187084083,0,255.64135678650155,0,51.43943989160003,3338.0,footway,步道 footway,-8.292593607086474,-7.804907822037421,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,3300,44_1,3350.0,1.0,32.0,UNKNOWN,1.523439,1.523439,1.523439,0.21875,0.21875,0.0,0.0,170.5,170.5,170.5,LOWER_ROUTE_LOAD_EVIDENCE,-3.303,0.5,0.0,0.0,0.0,0.59375,0.0,0.0,0.0,1.0,guidepost|road,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
3339,3339.0,25.16522708307744,121.55900906156133,footway,sett,paved_stone,footway,0,-8.292593607086474,0.2,0,80.35189537378605,1,2.6214276792809588,0,107.96351982805538,0,445.9440361817142,0,368.6536887001609,0,255.234248917981,0,50.63207018813139,3339.0,footway,步道 footway,-8.292593607086474,-7.804907822037421,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,3300,44_1,3350.0,1.0,32.0,UNKNOWN,1.523439,1.523439,1.523439,0.21875,0.21875,0.0,0.0,170.5,170.5,170.5,LOWER_ROUTE_LOAD_EVIDENCE,-3.303,0.5,0.0,0.0,0.0,0.59375,0.0,0.0,0.0,1.0,guidepost|road,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
3340,3340.0,25.165218635715103,121.55901256337644,footway,sett,paved_stone,footway,0,-8.292593607097842,0.2,0,79.81922444005544,1,2.637961209154898,0,107.3240291738646,0,445.819154191646,0,368.7328548335269,0,254.8304148679792,0,49.83168757642557,3340.0,footway,步道 footway,-8.292593607097842,-7.804907822037421,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,3300,44_1,3350.0,1.0,32.0,UNKNOWN,1.523439,1.523439,1.523439,0.21875,0.21875,0.0,0.0,170.5,170.5,170.5,LOWER_ROUTE_LOAD_EVIDENCE,-3.303,0.5,0.0,0.0,0.0,0.59375,0.0,0.0,0.0,1.0,guidepost|road,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
3341,3341.0,25.16520996233461,121.5590152917586,footway,sett,paved_stone,footway,0,-8.780428258376105,0.1,0,79.36652634231066,1,2.935581873218219,0,106.7561096136742,0,445.7781529502624,0,368.8958714914227,0,254.35651478999185,0,49.09212424026821,3341.0,footway,步道 footway,-8.780428258376105,-8.292593607086474,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,3300,44_1,3350.0,1.0,32.0,UNKNOWN,1.523439,1.523439,1.523439,0.21875,0.21875,0.0,0.0,170.5,170.5,170.5,LOWER_ROUTE_LOAD_EVIDENCE,-3.303,0.5,0.0,0.0,0.0,0.59375,0.0,0.0,0.0,1.0,guidepost|road,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
3342,3342.0,25.16520123873458,121.5590178482896,footway,sett,paved_stone,footway,0,-7.804907822026053,0.1,0,78.93119900751367,1,3.490173323163469,0,106.20931333039616,0,445.7575378599932,0,369.07954748235306,0,253.8693368098199,0,48.373986092775496,3342.0,footway,步道 footway,-7.804907822026053,-8.292593607086474,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,3300,44_1,3350.0,1.0,32.0,UNKNOWN,1.523439,1.523439,1.523439,0.21875,0.21875,0.0,0.0,170.5,170.5,170.5,LOWER_ROUTE_LOAD_EVIDENCE,-3.303,0.5,0.0,0.0,0.0,0.59375,0.0,0.0,0.0,1.0,guidepost|road,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
3343,3343.0,25.16519251513446,121.55902040482016,footway,sett,paved_stone,footway,0,-7.804907822037421,0.1,0,78.4958716715188,1,4.212478928661981,0,105.66915129845296,0,445.7391652852571,0,369.2658401955461,0,253.38516872314185,0,47.66600883737451,3343.0,footway,步道 footway,-7.804907822037421,-8.292593607086474,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,3300,44_1,3350.0,1.0,32.0,UNKNOWN,1.523439,1.523439,1.523439,0.21875,0.21875,0.0,0.0,170.5,170.5,170.5,LOWER_ROUTE_LOAD_EVIDENCE,-3.303,0.5,0.0,0.0,0.0,0.59375,0.0,0.0,0.0,1.0,guidepost|road,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
3344,3344.0,25.16518379153428,121.55902296135037,footway,sett,paved_stone,footway,0,-7.804907822026053,0.1,0,78.06543489021084,1,5.030770081750083,0,105.13572577567668,0,445.723035505628,0,369.4547456747657,0,252.9040278149864,0,46.96865195591698,3344.0,footway,步道 footway,-7.804907822026053,-7.804907822037421,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,3300,44_1,3350.0,1.0,32.0,UNKNOWN,1.523439,1.523439,1.523439,0.21875,0.21875,0.0,0.0,170.5,170.5,170.5,LOWER_ROUTE_LOAD_EVIDENCE,-3.303,0.5,0.0,0.0,0.0,0.59375,0.0,0.0,0.0,1.0,guidepost|road,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
3345,3345.0,25.165175052385013,121.55902545124228,footway,sett,paved_stone,footway,0,-7.804907822026053,0.1,0,77.65182490017762,1,5.902120996592383,0,104.6150844913022,0,445.7160831353856,0,369.5977457351256,0,252.41986732153785,0,46.287521995186125,3345.0,footway,步道 footway,-7.804907822026053,-7.804907822026053,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,3300,44_1,3350.0,1.0,32.0,UNKNOWN,1.523439,1.523439,1.523439,0.21875,0.21875,0.0,0.0,170.5,170.5,170.5,LOWER_ROUTE_LOAD_EVIDENCE,-3.303,0.5,0.0,0.0,0.0,0.59375,0.0,0.0,0.0,1.0,guidepost|road,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
3346,3346.0,25.165166285476708,121.5590278221682,footway,sett,paved_stone,footway,0,-8.292742473315684,0.1,0,77.2603183993776,1,6.804032261099959,0,104.11210985932648,0,445.7237537510824,0,369.7146695334883,0,251.92789867814213,0,45.62742952535127,3346.0,footway,步道 footway,-8.292742473315684,-7.804907822026053,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,3300,44_1,3350.0,1.0,32.0,UNKNOWN,1.523439,1.523439,1.523439,0.21875,0.21875,0.0,0.0,170.5,170.5,170.5,LOWER_ROUTE_LOAD_EVIDENCE,-3.303,0.5,0.0,0.0,0.0,0.59375,0.0,0.0,0.0,1.0,guidepost|road,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
