source_path,exists,file_size_bytes,row_count,candidate_columns,source_role,usable_for_osm_graph_topology,usable_for_node_degree,usable_for_adjacent_edges,usable_for_side_branch,usable_for_route_dist_position,case_id,rejection_reason,notes
outputs/report_figures/ch6_single_activity_mainline_profile_v2_3_2/20_1/activity_20_1_mainline_50m_summary_v2_3_2.csv,True,27261,84,route_window_start_m|standard_slope_pct_median|standard_surface_class|standard_near_shelter|standard_near_guidepost|standard_near_waterway|route_window_end_m|point_count|elapsed_start_sec|elapsed_end_sec|heart_rate_bpm_median|heart_rate_bpm_p25|heart_rate_bpm_p75|speed_mps_median|speed_mps_p25|speed_mps_p75|slow_moving_ratio|stopped_ratio|review_ratio|excluded_point_count|activity_behavior_interpretation_boundary,report_context_not_topology_source,False,False,False,False,False,activity_20_1_mainline_50m_summary_v2_3_2,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/report_figures/ch6_single_activity_mainline_profile_v2_3_2/20_1/activity_20_1_mainline_profile_v2_3_2.md,True,4714,,,report_context_not_topology_source,False,False,False,False,False,activity_20_1_mainline_profile_v2_3_2,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/report_figures/ch6_single_activity_mainline_profile_v2_3_2/20_1/activity_20_1_projected_joined_v2_3_2.csv,True,68348074,17452,raw_point_index|route_folder|subject_id|trial_id|activity_id|timestamp_s|elapsed_sec|dt_sec|duplicate_timestamp_flag|irregular_interval_flag|lat|lon|ele_m|distance_m|heart_rate_bpm|source_file|source_ext|source_row_index|case_id|candidate_route_selection_version|nearest_candidate_way_id|nearest_distance_m|nearest_route_dist_m|projected_lat|projected_lon|candidate_way_id|nearest_osm_way_id|nearest_match_score|nearest_selected_from_ib0|nearest_highway_norm|nearest_route_role|nearest_way_name|rc_elapsed_fraction|rc_terminal_segment|candidate_context|candidate_confidence|rc_review_required|rc_review_reason|training_use_policy|terminal_zone|raw_step_m|raw_speed_estimated_mps|route_dist_delta_m_v1d|route_dist_range_30s_m|candidate_way_switch_count_60s|pause_or_stall_flag|route_dist_reversal_flag|route_dist_jump_flag|route_dist_stall_flag|candidate_way_switch_flag|movement_review_required|movement_review_reason|anchor_stabilized_flag|anchor_type|anchor_name|anchor_distance_m|anchor_refit_lat|anchor_refit_lon|anchor_refit_osm_way_id|anchor_refit_reason|target_route_status|target_route_label|target_route_episode_id|off_target_flag|off_target_reason|retain_for_training_flag|retain_for_review_flag|transition_type|transition_review_level|mainline_membership|mainline_training_flag|connector_training_flag|summit_training_flag|non_mainline_flag|non_mainline_type|non_mainline_reason|membership_review_flag|v1g2_zone_id|v1g2_zone_type|v1g2_zone_quality_flag,report_context_not_topology_source,False,False,False,False,False,activity_20_1_projected_joined_v2_3_2,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/report_figures/ch6_single_activity_mainline_profile_v2_3_2/20_1/activity_20_1_shelter_occurrence_v2_3_2.csv,True,910,2,shelter_route_occurrence_id|physical_reference_cluster_id|route_occurrence_role|route_occurrence_start_m|route_occurrence_end_m|route_occurrence_marker_m|reference_lat|reference_lon|distance_from_first_reference_m|activity_point_count|activity_elapsed_start_sec|activity_elapsed_end_sec|activity_elapsed_mid_sec|activity_artifact_row_count|interpretation_boundary,report_context_not_topology_source,False,False,False,False,False,activity_20_1_shelter_occurrence_v2_3_2,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/report_figures/ch6_single_activity_mainline_profile_v2_3_2/20_1/activity_20_1_time_axis_qa_v2_3_2.csv,True,911,1,activity_id|input_row_count|mainline_row_count|connector_row_count|off_target_row_count|off_target_elapsed_start_sec|off_target_start_fraction|artifact_row_count|gps_drift_row_count|upstream_v1l2_large_jump_ge500_count|v2_3_large_jump_ge500_count|upstream_v1l2_shelter_axis_flip_count|v2_3_shelter_axis_flip_count|v2_3_joined_mainline_count|v2_3_far_mainline_count|shelter_route_occurrence_count|shelter_physical_reference_cluster_count|coverage_gap_windows_count|mainline_route_axis_assignment_review_count|no_activity_near_route_window_count|filtered_by_qa_conditions_count|coverage_gap_type_distribution|figure_role_recommendation|projection_conclusion,report_context_not_topology_source,False,False,False,False,False,activity_20_1_time_axis_qa_v2_3_2,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/report_figures/ch6_single_activity_mainline_profile_v2_3_2/23_1/activity_23_1_coverage_diagnosis_v2_3_2.csv,True,26450,84,route_window_start_m|route_window_end_m|behavior_summary_exists|projected_rows_in_window|valid_mainline_behavior_rows|near_activity_points_within_20m|min_2d_distance_m|p05_2d_distance_m|assigned_projected_min_near|assigned_projected_max_near|route_class_mode_near|projection_status_mode_near|coverage_gap_flag|coverage_gap_type|interpretation_boundary,report_context_not_topology_source,False,False,False,False,False,activity_23_1_coverage_diagnosis_v2_3_2,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/report_figures/ch6_single_activity_mainline_profile_v2_3_2/23_1/activity_23_1_mainline_50m_summary_v2_3_2.csv,True,27181,84,route_window_start_m|standard_slope_pct_median|standard_surface_class|standard_near_shelter|standard_near_guidepost|standard_near_waterway|route_window_end_m|point_count|elapsed_start_sec|elapsed_end_sec|heart_rate_bpm_median|heart_rate_bpm_p25|heart_rate_bpm_p75|speed_mps_median|speed_mps_p25|speed_mps_p75|slow_moving_ratio|stopped_ratio|review_ratio|excluded_point_count|activity_behavior_interpretation_boundary,report_context_not_topology_source,False,False,False,False,False,activity_23_1_mainline_50m_summary_v2_3_2,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/report_figures/ch6_single_activity_mainline_profile_v2_3_2/23_1/activity_23_1_mainline_profile_v2_3_2.md,True,5086,,,report_context_not_topology_source,False,False,False,False,False,activity_23_1_mainline_profile_v2_3_2,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/report_figures/ch6_single_activity_mainline_profile_v2_3_2/23_1/activity_23_1_projected_joined_v2_3_2.csv,True,137946222,,,report_context_not_topology_source,False,False,False,False,False,activity_23_1_projected_joined_v2_3_2,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/report_figures/ch6_single_activity_mainline_profile_v2_3_2/23_1/activity_23_1_shelter_occurrence_v2_3_2.csv,True,912,2,shelter_route_occurrence_id|physical_reference_cluster_id|route_occurrence_role|route_occurrence_start_m|route_occurrence_end_m|route_occurrence_marker_m|reference_lat|reference_lon|distance_from_first_reference_m|activity_point_count|activity_elapsed_start_sec|activity_elapsed_end_sec|activity_elapsed_mid_sec|activity_artifact_row_count|interpretation_boundary,report_context_not_topology_source,False,False,False,False,False,activity_23_1_shelter_occurrence_v2_3_2,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/report_figures/ch6_single_activity_mainline_profile_v2_3_2/23_1/activity_23_1_time_axis_qa_v2_3_2.csv,True,913,1,activity_id|input_row_count|mainline_row_count|connector_row_count|off_target_row_count|off_target_elapsed_start_sec|off_target_start_fraction|artifact_row_count|gps_drift_row_count|upstream_v1l2_large_jump_ge500_count|v2_3_large_jump_ge500_count|upstream_v1l2_shelter_axis_flip_count|v2_3_shelter_axis_flip_count|v2_3_joined_mainline_count|v2_3_far_mainline_count|shelter_route_occurrence_count|shelter_physical_reference_cluster_count|coverage_gap_windows_count|mainline_route_axis_assignment_review_count|no_activity_near_route_window_count|filtered_by_qa_conditions_count|coverage_gap_type_distribution|figure_role_recommendation|projection_conclusion,report_context_not_topology_source,False,False,False,False,False,activity_23_1_time_axis_qa_v2_3_2,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/report_figures/ch6_single_activity_mainline_profile_v2_3_2/28_1/activity_28_1_coverage_diagnosis_v2_3_2.csv,True,26289,84,route_window_start_m|route_window_end_m|behavior_summary_exists|projected_rows_in_window|valid_mainline_behavior_rows|near_activity_points_within_20m|min_2d_distance_m|p05_2d_distance_m|assigned_projected_min_near|assigned_projected_max_near|route_class_mode_near|projection_status_mode_near|coverage_gap_flag|coverage_gap_type|interpretation_boundary,report_context_not_topology_source,False,False,False,False,False,activity_28_1_coverage_diagnosis_v2_3_2,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/report_figures/ch6_single_activity_mainline_profile_v2_3_2/28_1/activity_28_1_mainline_50m_summary_v2_3_2.csv,True,27115,84,route_window_start_m|standard_slope_pct_median|standard_surface_class|standard_near_shelter|standard_near_guidepost|standard_near_waterway|route_window_end_m|point_count|elapsed_start_sec|elapsed_end_sec|heart_rate_bpm_median|heart_rate_bpm_p25|heart_rate_bpm_p75|speed_mps_median|speed_mps_p25|speed_mps_p75|slow_moving_ratio|stopped_ratio|review_ratio|excluded_point_count|activity_behavior_interpretation_boundary,report_context_not_topology_source,False,False,False,False,False,activity_28_1_mainline_50m_summary_v2_3_2,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/report_figures/ch6_single_activity_mainline_profile_v2_3_2/28_1/activity_28_1_mainline_profile_v2_3_2.md,True,4988,,,report_context_not_topology_source,False,False,False,False,False,activity_28_1_mainline_profile_v2_3_2,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/report_figures/ch6_single_activity_mainline_profile_v2_3_2/28_1/activity_28_1_projected_joined_v2_3_2.csv,True,32645133,8636,raw_point_index|route_folder|subject_id|trial_id|activity_id|timestamp_s|elapsed_sec|dt_sec|duplicate_timestamp_flag|irregular_interval_flag|lat|lon|ele_m|distance_m|heart_rate_bpm|source_file|source_ext|source_row_index|case_id|candidate_route_selection_version|nearest_candidate_way_id|nearest_distance_m|nearest_route_dist_m|projected_lat|projected_lon|candidate_way_id|nearest_osm_way_id|nearest_match_score|nearest_selected_from_ib0|nearest_highway_norm|nearest_route_role|nearest_way_name|rc_elapsed_fraction|rc_terminal_segment|candidate_context|candidate_confidence|rc_review_required|rc_review_reason|training_use_policy|terminal_zone|raw_step_m|raw_speed_estimated_mps|route_dist_delta_m_v1d|route_dist_range_30s_m|candidate_way_switch_count_60s|pause_or_stall_flag|route_dist_reversal_flag|route_dist_jump_flag|route_dist_stall_flag|candidate_way_switch_flag|movement_review_required|movement_review_reason|anchor_stabilized_flag|anchor_type|anchor_name|anchor_distance_m|anchor_refit_lat|anchor_refit_lon|anchor_refit_osm_way_id|anchor_refit_reason|target_route_status|target_route_label|target_route_episode_id|off_target_flag|off_target_reason|retain_for_training_flag|retain_for_review_flag|transition_type|transition_review_level|mainline_membership|mainline_training_flag|connector_training_flag|summit_training_flag|non_mainline_flag|non_mainline_type|non_mainline_reason|membership_review_flag|v1g2_zone_id|v1g2_zone_type|v1g2_zone_quality_flag,report_context_not_topology_source,False,False,False,False,False,activity_28_1_projected_joined_v2_3_2,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/report_figures/ch6_single_activity_mainline_profile_v2_3_2/28_1/activity_28_1_shelter_occurrence_v2_3_2.csv,True,910,2,shelter_route_occurrence_id|physical_reference_cluster_id|route_occurrence_role|route_occurrence_start_m|route_occurrence_end_m|route_occurrence_marker_m|reference_lat|reference_lon|distance_from_first_reference_m|activity_point_count|activity_elapsed_start_sec|activity_elapsed_end_sec|activity_elapsed_mid_sec|activity_artifact_row_count|interpretation_boundary,report_context_not_topology_source,False,False,False,False,False,activity_28_1_shelter_occurrence_v2_3_2,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/report_figures/ch6_single_activity_mainline_profile_v2_3_2/28_1/activity_28_1_time_axis_qa_v2_3_2.csv,True,908,1,activity_id|input_row_count|mainline_row_count|connector_row_count|off_target_row_count|off_target_elapsed_start_sec|off_target_start_fraction|artifact_row_count|gps_drift_row_count|upstream_v1l2_large_jump_ge500_count|v2_3_large_jump_ge500_count|upstream_v1l2_shelter_axis_flip_count|v2_3_shelter_axis_flip_count|v2_3_joined_mainline_count|v2_3_far_mainline_count|shelter_route_occurrence_count|shelter_physical_reference_cluster_count|coverage_gap_windows_count|mainline_route_axis_assignment_review_count|no_activity_near_route_window_count|filtered_by_qa_conditions_count|coverage_gap_type_distribution|figure_role_recommendation|projection_conclusion,report_context_not_topology_source,False,False,False,False,False,activity_28_1_time_axis_qa_v2_3_2,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/report_figures/ch6_single_activity_mainline_profile_v2_3_2/29_1/activity_29_1_coverage_diagnosis_v2_3_2.csv,True,26384,84,route_window_start_m|route_window_end_m|behavior_summary_exists|projected_rows_in_window|valid_mainline_behavior_rows|near_activity_points_within_20m|min_2d_distance_m|p05_2d_distance_m|assigned_projected_min_near|assigned_projected_max_near|route_class_mode_near|projection_status_mode_near|coverage_gap_flag|coverage_gap_type|interpretation_boundary,report_context_not_topology_source,False,False,False,False,False,activity_29_1_coverage_diagnosis_v2_3_2,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/report_figures/ch6_single_activity_mainline_profile_v2_3_2/29_1/activity_29_1_mainline_50m_summary_v2_3_2.csv,True,26398,84,route_window_start_m|standard_slope_pct_median|standard_surface_class|standard_near_shelter|standard_near_guidepost|standard_near_waterway|route_window_end_m|point_count|elapsed_start_sec|elapsed_end_sec|heart_rate_bpm_median|heart_rate_bpm_p25|heart_rate_bpm_p75|speed_mps_median|speed_mps_p25|speed_mps_p75|slow_moving_ratio|stopped_ratio|review_ratio|excluded_point_count|activity_behavior_interpretation_boundary,report_context_not_topology_source,False,False,False,False,False,activity_29_1_mainline_50m_summary_v2_3_2,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/report_figures/ch6_single_activity_mainline_profile_v2_3_2/29_1/activity_29_1_mainline_profile_v2_3_2.md,True,5448,,,report_context_not_topology_source,False,False,False,False,False,activity_29_1_mainline_profile_v2_3_2,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/report_figures/ch6_single_activity_mainline_profile_v2_3_2/29_1/activity_29_1_projected_joined_v2_3_2.csv,True,90885703,23534,raw_point_index|route_folder|subject_id|trial_id|activity_id|timestamp_s|elapsed_sec|dt_sec|duplicate_timestamp_flag|irregular_interval_flag|lat|lon|ele_m|distance_m|heart_rate_bpm|source_file|source_ext|source_row_index|case_id|candidate_route_selection_version|nearest_candidate_way_id|nearest_distance_m|nearest_route_dist_m|projected_lat|projected_lon|candidate_way_id|nearest_osm_way_id|nearest_match_score|nearest_selected_from_ib0|nearest_highway_norm|nearest_route_role|nearest_way_name|rc_elapsed_fraction|rc_terminal_segment|candidate_context|candidate_confidence|rc_review_required|rc_review_reason|training_use_policy|terminal_zone|raw_step_m|raw_speed_estimated_mps|route_dist_delta_m_v1d|route_dist_range_30s_m|candidate_way_switch_count_60s|pause_or_stall_flag|route_dist_reversal_flag|route_dist_jump_flag|route_dist_stall_flag|candidate_way_switch_flag|movement_review_required|movement_review_reason|anchor_stabilized_flag|anchor_type|anchor_name|anchor_distance_m|anchor_refit_lat|anchor_refit_lon|anchor_refit_osm_way_id|anchor_refit_reason|target_route_status|target_route_label|target_route_episode_id|off_target_flag|off_target_reason|retain_for_training_flag|retain_for_review_flag|transition_type|transition_review_level|mainline_membership|mainline_training_flag|connector_training_flag|summit_training_flag|non_mainline_flag|non_mainline_type|non_mainline_reason|membership_review_flag|v1g2_zone_id|v1g2_zone_type|v1g2_zone_quality_flag,report_context_not_topology_source,False,False,False,False,False,activity_29_1_projected_joined_v2_3_2,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/report_figures/ch6_single_activity_mainline_profile_v2_3_2/29_1/activity_29_1_shelter_occurrence_v2_3_2.csv,True,909,2,shelter_route_occurrence_id|physical_reference_cluster_id|route_occurrence_role|route_occurrence_start_m|route_occurrence_end_m|route_occurrence_marker_m|reference_lat|reference_lon|distance_from_first_reference_m|activity_point_count|activity_elapsed_start_sec|activity_elapsed_end_sec|activity_elapsed_mid_sec|activity_artifact_row_count|interpretation_boundary,report_context_not_topology_source,False,False,False,False,False,activity_29_1_shelter_occurrence_v2_3_2,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/report_figures/ch6_single_activity_mainline_profile_v2_3_2/29_1/activity_29_1_time_axis_qa_v2_3_2.csv,True,913,1,activity_id|input_row_count|mainline_row_count|connector_row_count|off_target_row_count|off_target_elapsed_start_sec|off_target_start_fraction|artifact_row_count|gps_drift_row_count|upstream_v1l2_large_jump_ge500_count|v2_3_large_jump_ge500_count|upstream_v1l2_shelter_axis_flip_count|v2_3_shelter_axis_flip_count|v2_3_joined_mainline_count|v2_3_far_mainline_count|shelter_route_occurrence_count|shelter_physical_reference_cluster_count|coverage_gap_windows_count|mainline_route_axis_assignment_review_count|no_activity_near_route_window_count|filtered_by_qa_conditions_count|coverage_gap_type_distribution|figure_role_recommendation|projection_conclusion,report_context_not_topology_source,False,False,False,False,False,activity_29_1_time_axis_qa_v2_3_2,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/report_figures/ch6_single_activity_mainline_profile_v2_3_2/30_1/activity_30_1_coverage_diagnosis_v2_3_2.csv,True,26234,84,route_window_start_m|route_window_end_m|behavior_summary_exists|projected_rows_in_window|valid_mainline_behavior_rows|near_activity_points_within_20m|min_2d_distance_m|p05_2d_distance_m|assigned_projected_min_near|assigned_projected_max_near|route_class_mode_near|projection_status_mode_near|coverage_gap_flag|coverage_gap_type|interpretation_boundary,report_context_not_topology_source,False,False,False,False,False,activity_30_1_coverage_diagnosis_v2_3_2,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/report_figures/ch6_single_activity_mainline_profile_v2_3_2/30_1/activity_30_1_mainline_50m_summary_v2_3_2.csv,True,27514,84,route_window_start_m|standard_slope_pct_median|standard_surface_class|standard_near_shelter|standard_near_guidepost|standard_near_waterway|route_window_end_m|point_count|elapsed_start_sec|elapsed_end_sec|heart_rate_bpm_median|heart_rate_bpm_p25|heart_rate_bpm_p75|speed_mps_median|speed_mps_p25|speed_mps_p75|slow_moving_ratio|stopped_ratio|review_ratio|excluded_point_count|activity_behavior_interpretation_boundary,report_context_not_topology_source,False,False,False,False,False,activity_30_1_mainline_50m_summary_v2_3_2,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/report_figures/ch6_single_activity_mainline_profile_v2_3_2/30_1/activity_30_1_mainline_profile_v2_3_2.md,True,4421,,,report_context_not_topology_source,False,False,False,False,False,activity_30_1_mainline_profile_v2_3_2,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/report_figures/ch6_single_activity_mainline_profile_v2_3_2/30_1/activity_30_1_projected_joined_v2_3_2.csv,True,68507045,17563,raw_point_index|route_folder|subject_id|trial_id|activity_id|timestamp_s|elapsed_sec|dt_sec|duplicate_timestamp_flag|irregular_interval_flag|lat|lon|ele_m|distance_m|heart_rate_bpm|source_file|source_ext|source_row_index|case_id|candidate_route_selection_version|nearest_candidate_way_id|nearest_distance_m|nearest_route_dist_m|projected_lat|projected_lon|candidate_way_id|nearest_osm_way_id|nearest_match_score|nearest_selected_from_ib0|nearest_highway_norm|nearest_route_role|nearest_way_name|rc_elapsed_fraction|rc_terminal_segment|candidate_context|candidate_confidence|rc_review_required|rc_review_reason|training_use_policy|terminal_zone|raw_step_m|raw_speed_estimated_mps|route_dist_delta_m_v1d|route_dist_range_30s_m|candidate_way_switch_count_60s|pause_or_stall_flag|route_dist_reversal_flag|route_dist_jump_flag|route_dist_stall_flag|candidate_way_switch_flag|movement_review_required|movement_review_reason|anchor_stabilized_flag|anchor_type|anchor_name|anchor_distance_m|anchor_refit_lat|anchor_refit_lon|anchor_refit_osm_way_id|anchor_refit_reason|target_route_status|target_route_label|target_route_episode_id|off_target_flag|off_target_reason|retain_for_training_flag|retain_for_review_flag|transition_type|transition_review_level|mainline_membership|mainline_training_flag|connector_training_flag|summit_training_flag|non_mainline_flag|non_mainline_type|non_mainline_reason|membership_review_flag|v1g2_zone_id|v1g2_zone_type|v1g2_zone_quality_flag,report_context_not_topology_source,False,False,False,False,False,activity_30_1_projected_joined_v2_3_2,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/report_figures/ch6_single_activity_mainline_profile_v2_3_2/30_1/activity_30_1_shelter_occurrence_v2_3_2.csv,True,909,2,shelter_route_occurrence_id|physical_reference_cluster_id|route_occurrence_role|route_occurrence_start_m|route_occurrence_end_m|route_occurrence_marker_m|reference_lat|reference_lon|distance_from_first_reference_m|activity_point_count|activity_elapsed_start_sec|activity_elapsed_end_sec|activity_elapsed_mid_sec|activity_artifact_row_count|interpretation_boundary,report_context_not_topology_source,False,False,False,False,False,activity_30_1_shelter_occurrence_v2_3_2,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/report_figures/ch6_single_activity_mainline_profile_v2_3_2/30_1/activity_30_1_time_axis_qa_v2_3_2.csv,True,889,1,activity_id|input_row_count|mainline_row_count|connector_row_count|off_target_row_count|off_target_elapsed_start_sec|off_target_start_fraction|artifact_row_count|gps_drift_row_count|upstream_v1l2_large_jump_ge500_count|v2_3_large_jump_ge500_count|upstream_v1l2_shelter_axis_flip_count|v2_3_shelter_axis_flip_count|v2_3_joined_mainline_count|v2_3_far_mainline_count|shelter_route_occurrence_count|shelter_physical_reference_cluster_count|coverage_gap_windows_count|mainline_route_axis_assignment_review_count|no_activity_near_route_window_count|filtered_by_qa_conditions_count|coverage_gap_type_distribution|figure_role_recommendation|projection_conclusion,report_context_not_topology_source,False,False,False,False,False,activity_30_1_time_axis_qa_v2_3_2,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/report_figures/ch6_single_activity_mainline_profile_v2_3_2/33_1/activity_33_1_coverage_diagnosis_v2_3_2.csv,True,26210,84,route_window_start_m|route_window_end_m|behavior_summary_exists|projected_rows_in_window|valid_mainline_behavior_rows|near_activity_points_within_20m|min_2d_distance_m|p05_2d_distance_m|assigned_projected_min_near|assigned_projected_max_near|route_class_mode_near|projection_status_mode_near|coverage_gap_flag|coverage_gap_type|interpretation_boundary,report_context_not_topology_source,False,False,False,False,False,activity_33_1_coverage_diagnosis_v2_3_2,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/report_figures/ch6_single_activity_mainline_profile_v2_3_2/33_1/activity_33_1_mainline_50m_summary_v2_3_2.csv,True,26875,84,route_window_start_m|standard_slope_pct_median|standard_surface_class|standard_near_shelter|standard_near_guidepost|standard_near_waterway|route_window_end_m|point_count|elapsed_start_sec|elapsed_end_sec|heart_rate_bpm_median|heart_rate_bpm_p25|heart_rate_bpm_p75|speed_mps_median|speed_mps_p25|speed_mps_p75|slow_moving_ratio|stopped_ratio|review_ratio|excluded_point_count|activity_behavior_interpretation_boundary,report_context_not_topology_source,False,False,False,False,False,activity_33_1_mainline_50m_summary_v2_3_2,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/report_figures/ch6_single_activity_mainline_profile_v2_3_2/33_1/activity_33_1_mainline_profile_v2_3_2.md,True,4619,,,report_context_not_topology_source,False,False,False,False,False,activity_33_1_mainline_profile_v2_3_2,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/report_figures/ch6_single_activity_mainline_profile_v2_3_2/33_1/activity_33_1_projected_joined_v2_3_2.csv,True,24392341,6582,raw_point_index|route_folder|subject_id|trial_id|activity_id|timestamp_s|elapsed_sec|dt_sec|duplicate_timestamp_flag|irregular_interval_flag|lat|lon|ele_m|distance_m|heart_rate_bpm|source_file|source_ext|source_row_index|case_id|candidate_route_selection_version|nearest_candidate_way_id|nearest_distance_m|nearest_route_dist_m|projected_lat|projected_lon|candidate_way_id|nearest_osm_way_id|nearest_match_score|nearest_selected_from_ib0|nearest_highway_norm|nearest_route_role|nearest_way_name|rc_elapsed_fraction|rc_terminal_segment|candidate_context|candidate_confidence|rc_review_required|rc_review_reason|training_use_policy|terminal_zone|raw_step_m|raw_speed_estimated_mps|route_dist_delta_m_v1d|route_dist_range_30s_m|candidate_way_switch_count_60s|pause_or_stall_flag|route_dist_reversal_flag|route_dist_jump_flag|route_dist_stall_flag|candidate_way_switch_flag|movement_review_required|movement_review_reason|anchor_stabilized_flag|anchor_type|anchor_name|anchor_distance_m|anchor_refit_lat|anchor_refit_lon|anchor_refit_osm_way_id|anchor_refit_reason|target_route_status|target_route_label|target_route_episode_id|off_target_flag|off_target_reason|retain_for_training_flag|retain_for_review_flag|transition_type|transition_review_level|mainline_membership|mainline_training_flag|connector_training_flag|summit_training_flag|non_mainline_flag|non_mainline_type|non_mainline_reason|membership_review_flag|v1g2_zone_id|v1g2_zone_type|v1g2_zone_quality_flag,report_context_not_topology_source,False,False,False,False,False,activity_33_1_projected_joined_v2_3_2,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/report_figures/ch6_single_activity_mainline_profile_v2_3_2/33_1/activity_33_1_shelter_occurrence_v2_3_2.csv,True,909,2,shelter_route_occurrence_id|physical_reference_cluster_id|route_occurrence_role|route_occurrence_start_m|route_occurrence_end_m|route_occurrence_marker_m|reference_lat|reference_lon|distance_from_first_reference_m|activity_point_count|activity_elapsed_start_sec|activity_elapsed_end_sec|activity_elapsed_mid_sec|activity_artifact_row_count|interpretation_boundary,report_context_not_topology_source,False,False,False,False,False,activity_33_1_shelter_occurrence_v2_3_2,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/report_figures/ch6_single_activity_mainline_profile_v2_3_2/33_1/activity_33_1_time_axis_qa_v2_3_2.csv,True,906,1,activity_id|input_row_count|mainline_row_count|connector_row_count|off_target_row_count|off_target_elapsed_start_sec|off_target_start_fraction|artifact_row_count|gps_drift_row_count|upstream_v1l2_large_jump_ge500_count|v2_3_large_jump_ge500_count|upstream_v1l2_shelter_axis_flip_count|v2_3_shelter_axis_flip_count|v2_3_joined_mainline_count|v2_3_far_mainline_count|shelter_route_occurrence_count|shelter_physical_reference_cluster_count|coverage_gap_windows_count|mainline_route_axis_assignment_review_count|no_activity_near_route_window_count|filtered_by_qa_conditions_count|coverage_gap_type_distribution|figure_role_recommendation|projection_conclusion,report_context_not_topology_source,False,False,False,False,False,activity_33_1_time_axis_qa_v2_3_2,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/report_figures/ch6_single_activity_mainline_profile_v2_3_2/35_1/activity_35_1_coverage_diagnosis_v2_3_2.csv,True,26318,84,route_window_start_m|route_window_end_m|behavior_summary_exists|projected_rows_in_window|valid_mainline_behavior_rows|near_activity_points_within_20m|min_2d_distance_m|p05_2d_distance_m|assigned_projected_min_near|assigned_projected_max_near|route_class_mode_near|projection_status_mode_near|coverage_gap_flag|coverage_gap_type|interpretation_boundary,report_context_not_topology_source,False,False,False,False,False,activity_35_1_coverage_diagnosis_v2_3_2,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/report_figures/ch6_single_activity_mainline_profile_v2_3_2/35_1/activity_35_1_mainline_50m_summary_v2_3_2.csv,True,27696,84,route_window_start_m|standard_slope_pct_median|standard_surface_class|standard_near_shelter|standard_near_guidepost|standard_near_waterway|route_window_end_m|point_count|elapsed_start_sec|elapsed_end_sec|heart_rate_bpm_median|heart_rate_bpm_p25|heart_rate_bpm_p75|speed_mps_median|speed_mps_p25|speed_mps_p75|slow_moving_ratio|stopped_ratio|review_ratio|excluded_point_count|activity_behavior_interpretation_boundary,report_context_not_topology_source,False,False,False,False,False,activity_35_1_mainline_50m_summary_v2_3_2,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/report_figures/ch6_single_activity_mainline_profile_v2_3_2/35_1/activity_35_1_mainline_profile_v2_3_2.md,True,4622,,,report_context_not_topology_source,False,False,False,False,False,activity_35_1_mainline_profile_v2_3_2,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
