activity_id,event_id,event_type,event_subtype,event_modifiers,candidate_reason,semantic_event_type_candidate,semantic_recovery_interpretation,duration_sec,on_route_ratio,off_route_ratio,median_offset_m,max_offset_m,confidence,terminal_artifact,route_issue_event,off_route_event,navigation_uncertainty_event,rejoin_candidate_event,source_file,route_following_text_basis
46_1,30,short_pause,micro_pause,facility_context|slope=very_steep,micro_pause,recovery_candidate,confirmed_hr_recovery,54.0,1.0,0.0,6.159408013828982,6.388886752827632,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\46_1\qixing_lengshuikeng_46_1_ib3c_behavior_events.csv,short_pause micro_pause facility_context|slope=very_steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 recovery_candidate confirmed_hr_recovery
46_1,31,facility_rest,near_facility_or_rest_poi,facility_context|slope=very_steep,near_facility_or_rest_poi,facility_rest,facility_rest_without_hr_drop,73.0,1.0,0.0,6.005638954677563,8.005937516685897,0.75,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\46_1\qixing_lengshuikeng_46_1_ib3c_behavior_events.csv,facility_rest near_facility_or_rest_poi facility_context|slope=very_steep near_facility_or_rest_poi 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 facility_rest facility_rest_without_hr_drop
46_1,32,short_pause,micro_pause,facility_context|slope=very_steep,micro_pause,short_pause_candidate,pause_without_hr_drop,29.0,1.0,0.0,3.8526908309217003,5.132283684135016,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\46_1\qixing_lengshuikeng_46_1_ib3c_behavior_events.csv,short_pause micro_pause facility_context|slope=very_steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate pause_without_hr_drop
46_1,33,short_pause,micro_pause,facility_context|slope=very_steep,micro_pause,short_pause_candidate,pause_without_hr_drop,29.0,1.0,0.0,3.9093737337608045,5.003395745245112,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\46_1\qixing_lengshuikeng_46_1_ib3c_behavior_events.csv,short_pause micro_pause facility_context|slope=very_steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate pause_without_hr_drop
46_1,34,facility_rest,near_facility_or_rest_poi,facility_context|slope=very_steep,near_facility_or_rest_poi,facility_rest,facility_rest_with_hr_drop,69.0,1.0,0.0,4.9715447254707,6.477568248125772,0.75,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\46_1\qixing_lengshuikeng_46_1_ib3c_behavior_events.csv,facility_rest near_facility_or_rest_poi facility_context|slope=very_steep near_facility_or_rest_poi 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 facility_rest facility_rest_with_hr_drop
46_1,35,short_pause,micro_pause,facility_context|slope=very_steep,micro_pause,short_pause_candidate,pause_without_hr_drop,15.0,1.0,0.0,4.24224398224896,4.320684042081355,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\46_1\qixing_lengshuikeng_46_1_ib3c_behavior_events.csv,short_pause micro_pause facility_context|slope=very_steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate pause_without_hr_drop
46_1,36,short_pause,micro_pause,facility_context|slope=very_steep,micro_pause,recovery_candidate,possible_recovery,48.0,1.0,0.0,4.273380837005747,4.646621123740752,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\46_1\qixing_lengshuikeng_46_1_ib3c_behavior_events.csv,short_pause micro_pause facility_context|slope=very_steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 recovery_candidate possible_recovery
46_1,37,short_pause,micro_pause,slope=very_steep|hydrology=waterway,micro_pause,short_pause_candidate,pause_without_hr_drop,21.0,0.9545454545454546,0.045454545454545414,1.1672914312555946,3.978835898444576,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\46_1\qixing_lengshuikeng_46_1_ib3c_behavior_events.csv,short_pause micro_pause slope=very_steep|hydrology=waterway micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate pause_without_hr_drop
46_1,38,short_pause,micro_pause,slope=steep|hydrology=waterway,micro_pause,short_pause_candidate,pause_without_hr_drop,15.0,1.0,0.0,4.092116400099224,5.611453280477102,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\46_1\qixing_lengshuikeng_46_1_ib3c_behavior_events.csv,short_pause micro_pause slope=steep|hydrology=waterway micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate pause_without_hr_drop
46_1,39,terminal_artifact,endpoint_artifact,slope=steep|hydrology=waterway|off_route,endpoint_artifact,terminal_artifact,terminal_artifact,2157.0,0.01743119266055046,0.9825688073394495,101.08099562984924,114.16090060695906,0.9,True,False,False,False,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\46_1\qixing_lengshuikeng_46_1_ib3c_behavior_events.csv,terminal_artifact endpoint_artifact slope=steep|hydrology=waterway|off_route endpoint_artifact 終點後活動紀錄或終點周邊停留；保留於 observed activity behavior profile，但不納入 route-core recovery 評估。 terminal_artifact terminal_artifact
48_1,1,short_pause,micro_pause,slope=very_steep,micro_pause,short_pause_candidate,possible_recovery,19.0,1.0,0.0,2.2554623737659814,2.718549451534702,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv,short_pause micro_pause slope=very_steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate possible_recovery
48_1,2,short_pause,micro_pause,facility_context,micro_pause,recovery_candidate,confirmed_hr_recovery,43.0,1.0,0.0,3.561845115618591,3.852497348037349,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv,short_pause micro_pause facility_context micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 recovery_candidate confirmed_hr_recovery
48_1,3,short_pause,micro_pause,facility_context,micro_pause,recovery_candidate,confirmed_hr_recovery,31.0,1.0,0.0,3.249518906050975,3.3439904216638827,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv,short_pause micro_pause facility_context micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 recovery_candidate confirmed_hr_recovery
48_1,4,short_pause,micro_pause,facility_context,micro_pause,recovery_candidate,confirmed_hr_recovery,38.0,1.0,0.0,2.3934809208082526,3.158093322143181,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv,short_pause micro_pause facility_context micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 recovery_candidate confirmed_hr_recovery
48_1,5,facility_rest,near_facility_or_rest_poi,facility_context,near_facility_or_rest_poi,facility_rest,facility_rest_without_hr_drop,126.0,1.0,0.0,3.398308897427481,3.782977858552561,0.75,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv,facility_rest near_facility_or_rest_poi facility_context near_facility_or_rest_poi 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 facility_rest facility_rest_without_hr_drop
48_1,6,short_pause,micro_pause,facility_context,micro_pause,short_pause_candidate,possible_recovery,24.0,1.0,0.0,2.542638774632368,3.333860152378604,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv,short_pause micro_pause facility_context micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate possible_recovery
48_1,7,facility_rest,near_facility_or_rest_poi,facility_context,near_facility_or_rest_poi,facility_rest,facility_rest_with_hr_drop,65.0,1.0,0.0,1.791402272442368,2.89539008729992,0.75,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv,facility_rest near_facility_or_rest_poi facility_context near_facility_or_rest_poi 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 facility_rest facility_rest_with_hr_drop
48_1,8,short_pause,micro_pause,facility_context,micro_pause,short_pause_candidate,possible_recovery,26.0,1.0,0.0,0.6578783909470265,0.9367847772934094,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv,short_pause micro_pause facility_context micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate possible_recovery
48_1,9,short_pause,micro_pause,slope=steep,micro_pause,recovery_candidate,confirmed_hr_recovery,31.0,1.0,0.0,3.4563838229443684,3.865199041195871,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv,short_pause micro_pause slope=steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 recovery_candidate confirmed_hr_recovery
48_1,10,short_pause,micro_pause,slope=steep,micro_pause,recovery_candidate,possible_recovery,39.0,1.0,0.0,2.751689702188248,3.3262962081114757,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv,short_pause micro_pause slope=steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 recovery_candidate possible_recovery
48_1,11,short_pause,micro_pause,facility_context|slope=very_steep,micro_pause,recovery_candidate,possible_recovery,32.0,1.0,0.0,7.852597425968873,9.825533605818393,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv,short_pause micro_pause facility_context|slope=very_steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 recovery_candidate possible_recovery
48_1,12,high_hr_recovery_stop,high_hr_low_speed,high_hr|slope=very_steep,high_hr_low_speed,high_hr_recovery_stop_candidate,high_hr_pause_without_recovery,16.0,0.9411764705882353,0.05882352941176472,4.556258756644218,6.089962563672876,0.8,False,False,False,False,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv,high_hr_recovery_stop high_hr_low_speed high_hr|slope=very_steep high_hr_low_speed 低速或停留伴隨心率狀態，可能代表體能恢復或高負荷後調整。 high_hr_recovery_stop_candidate high_hr_pause_without_recovery
48_1,13,short_pause,micro_pause,slope=very_steep,micro_pause,short_pause_candidate,pause_without_hr_drop,25.0,1.0,0.0,2.916304367491942,3.295380124769923,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv,short_pause micro_pause slope=very_steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate pause_without_hr_drop
48_1,14,short_pause,micro_pause,slope=steep,micro_pause,short_pause_candidate,possible_recovery,15.0,1.0,0.0,1.171306936859968,1.6874546249255544,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv,short_pause micro_pause slope=steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate possible_recovery
48_1,15,short_pause,micro_pause,slope=steep,micro_pause,short_pause_candidate,possible_recovery,29.0,1.0,0.0,0.9630898154878017,1.1733195712748472,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv,short_pause micro_pause slope=steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate possible_recovery
48_1,16,recovery_stop,terrain_or_risk_context_low_speed,slope=steep,terrain_or_risk_context_low_speed,recovery_candidate,possible_recovery,76.0,1.0,0.0,5.316296892988063,5.8923741944613965,0.7,False,False,False,False,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv,recovery_stop terrain_or_risk_context_low_speed slope=steep terrain_or_risk_context_low_speed 低速或停留伴隨心率狀態，可能代表體能恢復或高負荷後調整。 recovery_candidate possible_recovery
48_1,17,short_pause,micro_pause,slope=steep,micro_pause,short_pause_candidate,pause_without_hr_drop,22.0,1.0,0.0,0.946882055469,1.197920438059729,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv,short_pause micro_pause slope=steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate pause_without_hr_drop
48_1,18,short_pause,micro_pause,slope=steep,micro_pause,short_pause_candidate,pause_without_hr_drop,21.0,1.0,0.0,1.2963033280155163,1.657103005395768,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv,short_pause micro_pause slope=steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate pause_without_hr_drop
48_1,19,facility_rest,near_facility_or_rest_poi,facility_context,near_facility_or_rest_poi,facility_rest,facility_rest_with_hr_drop,496.0,1.0,0.0,2.9038115198917214,6.85014355411731,0.75,False,False,False,False,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv,facility_rest near_facility_or_rest_poi facility_context near_facility_or_rest_poi 一般停留事件，需結合路線語意、心率與天候判讀。 facility_rest facility_rest_with_hr_drop
48_1,20,facility_rest,near_facility_or_rest_poi,facility_context,near_facility_or_rest_poi,facility_rest,facility_rest_without_hr_drop,493.0,1.0,0.0,2.665831396953244,3.644704424019757,0.75,False,False,False,False,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv,facility_rest near_facility_or_rest_poi facility_context near_facility_or_rest_poi 一般停留事件，需結合路線語意、心率與天候判讀。 facility_rest facility_rest_without_hr_drop
48_1,21,facility_rest,near_facility_or_rest_poi,facility_context,near_facility_or_rest_poi,facility_rest,facility_rest_without_hr_drop,66.0,1.0,0.0,3.632050126652517,3.712369314211196,0.75,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv,facility_rest near_facility_or_rest_poi facility_context near_facility_or_rest_poi 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 facility_rest facility_rest_without_hr_drop
48_1,22,short_pause,micro_pause,facility_context,micro_pause,short_pause_candidate,pause_without_hr_drop,25.0,1.0,0.0,4.6860522927950425,4.885002316362428,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv,short_pause micro_pause facility_context micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate pause_without_hr_drop
48_1,23,facility_rest,near_facility_or_rest_poi,facility_context,near_facility_or_rest_poi,facility_rest,facility_rest_without_hr_drop,134.0,1.0,0.0,1.8782576601986656,4.925426601310245,0.75,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv,facility_rest near_facility_or_rest_poi facility_context near_facility_or_rest_poi 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 facility_rest facility_rest_without_hr_drop
48_1,24,short_pause,micro_pause,facility_context,micro_pause,short_pause_candidate,pause_without_hr_drop,16.0,1.0,0.0,1.138418483425543,2.218493808483518,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv,short_pause micro_pause facility_context micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate pause_without_hr_drop
48_1,25,short_pause,micro_pause,slope=steep,micro_pause,recovery_candidate,confirmed_hr_recovery,42.0,1.0,0.0,2.9126853552455567,3.285149669473106,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv,short_pause micro_pause slope=steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 recovery_candidate confirmed_hr_recovery
48_1,26,short_pause,micro_pause,,micro_pause,short_pause_candidate,pause_without_hr_drop,17.0,0.9444444444444444,0.05555555555555558,1.1126630286700114,3.3621760193988086,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv,short_pause micro_pause  micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate pause_without_hr_drop
48_1,27,short_pause,micro_pause,slope=very_steep,micro_pause,short_pause_candidate,pause_without_hr_drop,19.0,1.0,0.0,3.248319507783746,4.690411967169067,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv,short_pause micro_pause slope=very_steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate pause_without_hr_drop
48_1,28,short_pause,micro_pause,slope=very_steep,micro_pause,recovery_candidate,possible_recovery,56.0,1.0,0.0,3.4528418366822007,3.7466419112736378,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv,short_pause micro_pause slope=very_steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 recovery_candidate possible_recovery
48_1,29,short_pause,micro_pause,slope=very_steep,micro_pause,recovery_candidate,possible_recovery,55.0,1.0,0.0,2.9043127471255343,3.4841057146931127,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv,short_pause micro_pause slope=very_steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 recovery_candidate possible_recovery
48_1,30,short_pause,micro_pause,slope=very_steep,micro_pause,short_pause_candidate,pause_without_hr_drop,24.0,1.0,0.0,3.104411788845085,4.934096245538208,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv,short_pause micro_pause slope=very_steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate pause_without_hr_drop
48_1,31,short_pause,micro_pause,slope=very_steep,micro_pause,recovery_candidate,possible_recovery,55.0,1.0,0.0,0.8983566835346251,1.2650783276436666,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv,short_pause micro_pause slope=very_steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 recovery_candidate possible_recovery
48_1,32,short_pause,micro_pause,slope=very_steep,micro_pause,short_pause_candidate,possible_recovery,23.0,0.9583333333333334,0.04166666666666663,4.10357215358527,5.819689100276557,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv,short_pause micro_pause slope=very_steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate possible_recovery
48_1,33,short_pause,micro_pause,slope=very_steep,micro_pause,short_pause_candidate,possible_recovery,18.0,0.9473684210526315,0.052631578947368474,4.439689954500218,5.179099990738414,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv,short_pause micro_pause slope=very_steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate possible_recovery
48_1,34,short_pause,micro_pause,slope=very_steep,micro_pause,short_pause_candidate,pause_without_hr_drop,23.0,1.0,0.0,1.036639069403995,1.544049858992752,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv,short_pause micro_pause slope=very_steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate pause_without_hr_drop
48_1,35,short_pause,micro_pause,slope=very_steep,micro_pause,short_pause_candidate,pause_without_hr_drop,17.0,1.0,0.0,2.3169816708686515,3.025990955284027,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv,short_pause micro_pause slope=very_steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate pause_without_hr_drop
48_1,36,short_pause,micro_pause,slope=very_steep,micro_pause,short_pause_candidate,pause_without_hr_drop,20.0,1.0,0.0,0.8932394738635673,1.8601354750150525,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv,short_pause micro_pause slope=very_steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate pause_without_hr_drop
48_1,37,short_pause,micro_pause,facility_context|slope=very_steep,micro_pause,short_pause_candidate,possible_recovery,22.0,1.0,0.0,7.15908682830205,8.49603373067845,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv,short_pause micro_pause facility_context|slope=very_steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate possible_recovery
48_1,38,short_pause,micro_pause,slope=steep,micro_pause,short_pause_candidate,possible_recovery,20.0,1.0,0.0,0.5666398389625282,0.7431070441319921,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv,short_pause micro_pause slope=steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate possible_recovery
48_1,39,recovery_stop,terrain_or_risk_context_low_speed,slope=very_steep,terrain_or_risk_context_low_speed,recovery_candidate,confirmed_hr_recovery,65.0,1.0,0.0,2.742669648731577,3.172490590859295,0.7,False,False,False,False,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv,recovery_stop terrain_or_risk_context_low_speed slope=very_steep terrain_or_risk_context_low_speed 低速或停留伴隨心率狀態，可能代表體能恢復或高負荷後調整。 recovery_candidate confirmed_hr_recovery
