activity_id_short,participant_id,source_path,window_start_elapsed_sec,window_end_elapsed_sec,duration_sec,sample_count,route_dist_start_m,route_dist_end_m,route_dist_delta_m,route_continuity_valid,horizontal_speed_candidate_mps,vertical_distance_valid,vertical_gain_valid,positive_delta_artifact_suspect,calibrated_elevation_start_m,calibrated_elevation_end_m,vertical_gain_300s_calibrated_m,vertical_gain_300s_sum_positive_delta_m,calibrated_slope_pct_median,standard_slope_pct_median,horizontal_sample_ratio,ascent_sample_ratio,elevation_step_valid_ratio,elevation_artifact_flag,horizontal_300s_window_status,vertical_300s_window_status,horizontal_300s_route_speed_mps,vertical_300s_vam_mph,hr_sample_count,hr_valid_ratio,hr_min_bpm,hr_max_bpm,hr_range_bpm,hr_mean_bpm,hr_median_bpm,hr_p75_bpm,hr_p90_bpm,hr_window_status,hrmax_bpm,hrmax_source,hr_pct_sex_age_est_hrmax_median,hr_pct_sex_age_est_hrmax_p90,hr_zone_sex_age_est,profile_join_status,profile_join_reason,interpretation_boundary
9_1,9,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\9_1\activity_9_1_projected_joined_v2_3_2.csv,3480.0,3780.0,300.0,301,2203.0,1839.0,-364.0,False,-1.2133333333333334,False,False,False,1083.941,1091.639,0.0,23.476999999999997,,15.121832126510526,0.11960132890365449,0.0,0.0,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,301,1.0,126.0,175.0,49.0,146.22923588039868,139.0,160.0,171.0,VALID_HR_WINDOW,195.0,FEMALE_209_MINUS_0_7_AGE,71.28205128205128,87.6923076923077,ZONE3_70_80_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
9_1,9,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\9_1\activity_9_1_projected_joined_v2_3_2.csv,3510.0,3810.0,300.0,301,1978.0,1828.0,-150.0,False,-0.5,False,False,False,1079.39,1096.171,0.0,28.009000000000004,,15.121832126533263,0.14950166112956811,0.0,0.0,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,301,1.0,126.0,180.0,54.0,149.91362126245846,140.0,170.0,174.0,VALID_HR_WINDOW,195.0,FEMALE_209_MINUS_0_7_AGE,71.7948717948718,89.23076923076924,ZONE3_70_80_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
9_1,9,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\9_1\activity_9_1_projected_joined_v2_3_2.csv,3540.0,3840.0,300.0,301,2230.0,1815.0,-415.0,False,-1.3833333333333333,False,False,False,1074.161,1100.307,0.0,32.146,,15.121832126533263,0.14950166112956811,0.0,0.0,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,301,1.0,126.0,182.0,56.0,154.34883720930233,158.0,172.0,178.0,VALID_HR_WINDOW,195.0,FEMALE_209_MINUS_0_7_AGE,81.02564102564102,91.28205128205128,ZONE4_80_90_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
9_1,9,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\9_1\activity_9_1_projected_joined_v2_3_2.csv,3570.0,3870.0,300.0,301,1949.0,1807.0,-142.0,False,-0.47333333333333333,False,False,False,1071.044,1101.059,0.0,32.896,,15.121832126533263,0.14950166112956811,0.0,0.0,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,301,1.0,126.0,182.0,56.0,158.21926910299004,164.0,175.0,179.0,VALID_HR_WINDOW,195.0,FEMALE_209_MINUS_0_7_AGE,84.1025641025641,91.7948717948718,ZONE4_80_90_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
9_1,9,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\9_1\activity_9_1_projected_joined_v2_3_2.csv,3600.0,3900.0,300.0,301,1939.0,1807.0,-132.0,False,-0.44,False,False,False,1069.6,1101.059,0.0,32.730000000000004,,15.121832126533263,0.059800664451827246,0.0,0.0,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,301,1.0,126.0,182.0,56.0,160.01661129568106,164.0,175.0,179.0,VALID_HR_WINDOW,195.0,FEMALE_209_MINUS_0_7_AGE,84.1025641025641,91.7948717948718,ZONE4_80_90_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
9_1,9,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\9_1\activity_9_1_projected_joined_v2_3_2.csv,3630.0,3930.0,300.0,301,2271.0,1807.0,-464.0,False,-1.5466666666666666,False,False,False,1068.444,1101.059,0.0,32.730000000000004,,15.121832126533263,0.029900332225913623,0.0,0.0,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,301,1.0,127.0,182.0,55.0,160.468438538206,164.0,175.0,179.0,VALID_HR_WINDOW,195.0,FEMALE_209_MINUS_0_7_AGE,84.1025641025641,91.7948717948718,ZONE4_80_90_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
9_1,9,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\9_1\activity_9_1_projected_joined_v2_3_2.csv,3660.0,3960.0,300.0,301,2289.0,1807.0,-482.0,False,-1.6066666666666667,False,False,False,1069.293,1101.059,0.0,31.873,,-9.756097560966737,0.029900332225913623,0.0,0.0,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,301,1.0,122.0,182.0,60.0,159.45182724252493,164.0,175.0,179.0,VALID_HR_WINDOW,195.0,FEMALE_209_MINUS_0_7_AGE,84.1025641025641,91.7948717948718,ZONE4_80_90_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
9_1,9,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\9_1\activity_9_1_projected_joined_v2_3_2.csv,3690.0,3990.0,300.0,301,2310.0,1807.0,-503.0,False,-1.6766666666666667,False,False,False,1073.819,1101.059,0.0,27.570999999999998,,-20.487566692054315,0.029900332225913623,0.0,0.0,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,301,1.0,109.0,182.0,73.0,156.16943521594683,164.0,175.0,179.0,VALID_HR_WINDOW,195.0,FEMALE_209_MINUS_0_7_AGE,84.1025641025641,91.7948717948718,ZONE4_80_90_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
9_1,9,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\9_1\activity_9_1_projected_joined_v2_3_2.csv,3720.0,4020.0,300.0,301,1868.0,2388.0,520.0,True,1.7333333333333334,True,False,False,1079.137,1100.888,0.0,21.945,,-20.487566692077053,0.029900332225913623,0.0,0.0,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_LOW_HORIZONTAL_RATIO,INSUFFICIENT_VERTICAL_EVIDENCE_GAIN_TOO_LOW,,,301,1.0,108.0,182.0,74.0,151.61129568106313,162.0,175.0,179.0,VALID_HR_WINDOW,195.0,FEMALE_209_MINUS_0_7_AGE,83.07692307692308,91.7948717948718,ZONE4_80_90_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
9_1,9,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\9_1\activity_9_1_projected_joined_v2_3_2.csv,3750.0,4050.0,300.0,301,1855.0,2393.0,538.0,True,1.7933333333333332,True,False,False,1084.151,1100.293,0.0,17.182,,-20.487566692077053,0.029900332225913623,0.0,0.0,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_LOW_HORIZONTAL_RATIO,INSUFFICIENT_VERTICAL_EVIDENCE_GAIN_TOO_LOW,,,301,1.0,108.0,182.0,74.0,148.87375415282392,144.0,175.0,179.0,VALID_HR_WINDOW,195.0,FEMALE_209_MINUS_0_7_AGE,73.84615384615385,91.7948717948718,ZONE3_70_80_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
9_1,9,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\9_1\activity_9_1_projected_joined_v2_3_2.csv,3780.0,4080.0,300.0,301,1839.0,2402.0,563.0,True,1.8766666666666667,True,False,False,1091.639,1098.746,0.0,10.155999999999999,-15.919,-20.487566692077053,0.029900332225913623,0.0,0.0033222591362126247,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_LOW_HORIZONTAL_RATIO,INSUFFICIENT_VERTICAL_EVIDENCE_GAIN_TOO_LOW,,,301,1.0,108.0,182.0,74.0,145.64784053156146,142.0,174.0,179.0,VALID_HR_WINDOW,195.0,FEMALE_209_MINUS_0_7_AGE,72.82051282051282,91.7948717948718,ZONE3_70_80_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
9_1,9,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\9_1\activity_9_1_projected_joined_v2_3_2.csv,3810.0,4110.0,300.0,301,1828.0,1778.0,-50.0,False,-0.16666666666666666,False,False,False,1096.171,1096.161,0.0,6.146,-15.919,-20.487566692077053,0.08970099667774087,0.0,0.0033222591362126247,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,301,1.0,108.0,182.0,74.0,142.09634551495017,140.0,149.0,179.0,VALID_HR_WINDOW,195.0,FEMALE_209_MINUS_0_7_AGE,71.7948717948718,91.7948717948718,ZONE3_70_80_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
9_1,9,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\9_1\activity_9_1_projected_joined_v2_3_2.csv,3840.0,4140.0,300.0,301,1815.0,2444.0,629.0,False,2.0966666666666667,False,False,False,1100.307,1093.62,0.0,2.3219999999999996,-15.919,-20.487566692077053,0.09966777408637874,0.0,0.0033222591362126247,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,301,1.0,108.0,181.0,73.0,137.86378737541528,139.0,143.0,162.0,VALID_HR_WINDOW,195.0,FEMALE_209_MINUS_0_7_AGE,71.28205128205128,83.07692307692308,ZONE3_70_80_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
9_1,9,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\9_1\activity_9_1_projected_joined_v2_3_2.csv,3870.0,4170.0,300.0,301,1807.0,2456.0,649.0,False,2.1633333333333336,False,False,False,1101.059,1092.654,0.0,1.689,-15.919,-20.487566692077053,0.09966777408637874,0.0,0.0033222591362126247,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,301,1.0,108.0,162.0,54.0,133.80398671096344,138.0,141.0,144.0,VALID_HR_WINDOW,195.0,FEMALE_209_MINUS_0_7_AGE,70.76923076923077,73.84615384615385,ZONE3_70_80_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
9_1,9,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\9_1\activity_9_1_projected_joined_v2_3_2.csv,3900.0,4200.0,300.0,301,1807.0,1718.0,-89.0,False,-0.2966666666666667,False,False,False,1101.059,1088.776,0.0,1.689,-15.919,-20.487566692077053,0.09966777408637874,0.0,0.0033222591362126247,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,301,1.0,108.0,149.0,41.0,132.93023255813952,138.0,140.0,144.0,VALID_HR_WINDOW,195.0,FEMALE_209_MINUS_0_7_AGE,70.76923076923077,73.84615384615385,ZONE3_70_80_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
9_1,9,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\9_1\activity_9_1_projected_joined_v2_3_2.csv,3930.0,4230.0,300.0,301,1807.0,2512.0,705.0,False,2.35,False,False,False,1101.059,1081.878,0.0,1.689,-18.2855,-19.99988090701663,0.12956810631229235,0.0,0.013289036544850499,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,301,1.0,108.0,149.0,41.0,133.13953488372093,138.0,140.0,143.0,VALID_HR_WINDOW,195.0,FEMALE_209_MINUS_0_7_AGE,70.76923076923077,73.33333333333333,ZONE3_70_80_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
9_1,9,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\9_1\activity_9_1_projected_joined_v2_3_2.csv,3960.0,4260.0,300.0,301,1807.0,1664.0,-143.0,False,-0.4766666666666667,False,False,False,1101.059,1081.161,0.0,1.743,-18.2855,-19.99988090701663,0.12956810631229235,0.0,0.013289036544850499,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,301,1.0,108.0,149.0,41.0,134.6079734219269,139.0,141.0,143.0,VALID_HR_WINDOW,195.0,FEMALE_209_MINUS_0_7_AGE,71.28205128205128,73.33333333333333,ZONE3_70_80_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
9_1,9,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\9_1\activity_9_1_projected_joined_v2_3_2.csv,3990.0,4290.0,300.0,301,1807.0,2549.0,742.0,False,2.473333333333333,False,False,False,1101.059,1077.624,0.0,1.8690000000000002,-15.919,-19.99988090701663,0.12956810631229235,0.0,0.016611295681063124,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,301,1.0,108.0,149.0,41.0,137.00996677740864,139.0,141.0,144.0,VALID_HR_WINDOW,195.0,FEMALE_209_MINUS_0_7_AGE,71.28205128205128,73.84615384615385,ZONE3_70_80_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
9_1,9,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\9_1\activity_9_1_projected_joined_v2_3_2.csv,4020.0,4320.0,300.0,301,2388.0,1627.0,-761.0,False,-2.5366666666666666,False,False,False,1100.888,1072.302,0.0,2.24,-20.652,-19.99988090701663,0.12956810631229235,0.0,0.023255813953488372,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,301,1.0,130.0,149.0,19.0,139.03986710963454,139.0,141.0,144.0,VALID_HR_WINDOW,195.0,FEMALE_209_MINUS_0_7_AGE,71.28205128205128,73.84615384615385,ZONE3_70_80_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
9_1,9,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\9_1\activity_9_1_projected_joined_v2_3_2.csv,4050.0,4350.0,300.0,301,2393.0,2570.0,177.0,True,0.59,True,False,False,1100.293,1070.702,0.0,1.966,-20.652,-21.95121951219789,0.12956810631229235,0.0,0.023255813953488372,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_LOW_HORIZONTAL_RATIO,INSUFFICIENT_VERTICAL_EVIDENCE_GAIN_TOO_LOW,,,301,1.0,130.0,149.0,19.0,138.64119601328903,139.0,141.0,142.0,VALID_HR_WINDOW,195.0,FEMALE_209_MINUS_0_7_AGE,71.28205128205128,72.82051282051282,ZONE3_70_80_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
9_1,9,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\9_1\activity_9_1_projected_joined_v2_3_2.csv,4080.0,4380.0,300.0,301,2402.0,2581.0,179.0,True,0.5966666666666667,True,False,False,1098.746,1066.922,0.0,1.5759999999999998,-25.594,-27.316954077741684,0.12956810631229235,0.0,0.019933554817275746,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_LOW_HORIZONTAL_RATIO,INSUFFICIENT_VERTICAL_EVIDENCE_GAIN_TOO_LOW,,,301,1.0,130.0,149.0,19.0,139.0598006644518,139.0,142.0,144.0,VALID_HR_WINDOW,195.0,FEMALE_209_MINUS_0_7_AGE,71.28205128205128,73.84615384615385,ZONE3_70_80_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
9_1,9,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\9_1\activity_9_1_projected_joined_v2_3_2.csv,4110.0,4410.0,300.0,301,1778.0,2591.0,813.0,False,2.71,False,False,False,1096.161,1063.127,0.0,12.653999999999998,-25.594,-29.268292682922947,0.04318936877076412,0.0,0.019933554817275746,True,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,301,1.0,130.0,149.0,19.0,139.54152823920265,139.0,143.0,145.0,VALID_HR_WINDOW,195.0,FEMALE_209_MINUS_0_7_AGE,71.28205128205128,74.35897435897436,ZONE3_70_80_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
9_1,9,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\9_1\activity_9_1_projected_joined_v2_3_2.csv,4140.0,4440.0,300.0,301,2444.0,1609.0,-835.0,False,-2.783333333333333,False,False,False,1093.62,1065.873,0.0,15.51,-25.594,-31.219631288126948,0.029900332225913623,0.0,0.019933554817275746,True,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,301,1.0,130.0,149.0,19.0,139.90033222591362,140.0,143.0,145.0,VALID_HR_WINDOW,195.0,FEMALE_209_MINUS_0_7_AGE,71.7948717948718,74.35897435897436,ZONE3_70_80_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
9_1,9,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\9_1\activity_9_1_projected_joined_v2_3_2.csv,4170.0,4470.0,300.0,301,2456.0,1583.0,-873.0,False,-2.91,False,False,False,1092.654,1056.068,0.0,16.391999999999996,-25.594,-33.17067216082705,0.029900332225913623,0.0,0.019933554817275746,True,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,301,1.0,131.0,149.0,18.0,140.30897009966776,140.0,143.0,145.0,VALID_HR_WINDOW,195.0,FEMALE_209_MINUS_0_7_AGE,71.7948717948718,74.35897435897436,ZONE3_70_80_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
